review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1774569478871,2026-03-26,PARTIUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,PARTIUSDT-LONG-1774562100000,,yes,yes,24h_change=16.00% quote_volume=47498588
1774569478871,2026-03-26,KATUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,KATUSDT-SHORT-EXH-1774309500000,,yes,yes,24h_change=15.08% quote_volume=271955549
1774569478871,2026-03-26,TRIAUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,SENT,SEND,CAUGHT,sent,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,TRIAUSDT-SHORT-1774394100000-2,TRIAUSDT-SHORT-1774394100000-2,yes,no,24h_change=-13.69% quote_volume=25629845
1774569478871,2026-03-26,MUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,MUSDT-LONG-1774450200000,,yes,yes,24h_change=-11.66% quote_volume=183329204
1774569478871,2026-03-26,PROVEUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,stale_breakout runup 17.46%,PROVEUSDT-LONG-1774562400000,,yes,yes,24h_change=-11.37% quote_volume=180267826
1774569478872,2026-03-26,WLDUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,SENT,SEND,CAUGHT,sent,1h exhaustion 25/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,WLDUSDT-SHORT-1774494900000-2,WLDUSDT-SHORT-1774494900000-2,yes,no,24h_change=-10.01% quote_volume=104123377
1774569478872,2026-03-26,ROBOUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,ROBOUSDT-LONG-1774531800000,,yes,yes,24h_change=8.58% quote_volume=274193472
1774569478872,2026-03-26,BARDUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,SENT,SEND,CAUGHT,sent,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,BARDUSDT-SHORT-1774483200000-1,BARDUSDT-SHORT-1774483200000-1,yes,no,24h_change=-8.52% quote_volume=34399641
1774569478872,2026-03-26,FARTCOINUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,SENT,SEND,CAUGHT,sent,1h exhaustion 31/35 + 15m breakdown 29/30 -> retest fail retest fail + 15m retest 35/35,FARTCOINUSDT-SHORT-1774130400000-2,FARTCOINUSDT-SHORT-1774130400000-2,yes,no,24h_change=-8.38% quote_volume=49004210
1774569478872,2026-03-26,PIPPINUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,PIPPINUSDT-SHORT-EXH-1774460700000,,yes,yes,24h_change=8.14% quote_volume=246666972
