review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1774742347503,2026-03-28,BLUAIUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BLUAIUSDT-SHORT-EXH-1774680300000,,yes,yes,24h_change=-16.64% quote_volume=22231078
1774742347503,2026-03-28,BRUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BRUSDT-LONG-1774671600000,,yes,yes,24h_change=-15.93% quote_volume=58728964
1774742347503,2026-03-28,CHZUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=13.14% quote_volume=63050186
1774742347503,2026-03-28,NIGHTUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,SENT,SEND,CAUGHT,sent,1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,NIGHTUSDT-SHORT-1774403100000-2,NIGHTUSDT-SHORT-1774403100000-2,yes,no,24h_change=11.99% quote_volume=95901352
1774742347503,2026-03-28,KITEUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,SENT,SEND,CAUGHT,sent,1h exhaustion 31/35 + 15m breakdown 25/30 -> retest fail retest fail + 15m retest 35/35,KITEUSDT-SHORT-1774689300000-1,KITEUSDT-SHORT-1774689300000-1,yes,no,24h_change=-10.96% quote_volume=43041904
1774742347503,2026-03-28,RIVERUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,RIVERUSDT-LONG-1774686300000,,yes,yes,24h_change=9.16% quote_volume=373089473
1774742347503,2026-03-28,LYNUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,LYNUSDT-LONG-1774685400000,,yes,yes,24h_change=-9.01% quote_volume=29959094
1774742347503,2026-03-28,ARCUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,ARCUSDT-LONG-1773975300000,,yes,yes,24h_change=8.90% quote_volume=42540401
1774742347503,2026-03-28,WLDUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,SENT,SEND,CAUGHT,sent,1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail retest fail + 15m retest 35/35,WLDUSDT-SHORT-1774652400000-3,WLDUSDT-SHORT-1774652400000-3,yes,no,24h_change=8.47% quote_volume=151981684
1774742347503,2026-03-28,PIPPINUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,PIPPINUSDT-LONG-1774663200000,,yes,yes,24h_change=8.37% quote_volume=184449627
