review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1775087974725,2026-04-01,ARIAUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,ARIAUSDT-LONG-1775067300000,,yes,yes,24h_change=24.23% quote_volume=124546129
1775087974725,2026-04-01,PIPPINUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,PIPPINUSDT-LONG-1775058000000,,yes,yes,24h_change=20.53% quote_volume=297299080
1775087974725,2026-04-01,XPLUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,SENT,SEND,CAUGHT,sent,1h exhaustion 35/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,XPLUSDT-SHORT-1774359000000-1,XPLUSDT-SHORT-1774359000000-1,yes,no,24h_change=14.22% quote_volume=75710800
1775087974725,2026-04-01,MINAUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=11.85% quote_volume=30204812
1775087974725,2026-04-01,CUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,CUSDT-LONG-1775076300000,,yes,yes,24h_change=10.87% quote_volume=26582667
1775087974725,2026-04-01,BSBUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,BSBUSDT-LONG-1775051400000,,yes,yes,24h_change=10.20% quote_volume=23342117
1775087974725,2026-04-01,BANUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,BANUSDT-LONG-1775070900000,,yes,yes,24h_change=-9.71% quote_volume=26025682
1775087974725,2026-04-01,ALGOUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,ALGOUSDT-LONG-1775015400000,,yes,yes,24h_change=8.83% quote_volume=130672163
1775087974725,2026-04-01,BEATUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,RANGE,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,BEATUSDT-SHORT-EXH-1775058300000,,yes,yes,24h_change=-8.80% quote_volume=36849071
1775087974725,2026-04-01,SEIUSDT,LONG_OPPORTUNITY,long_breakout_retest,RANGE,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,SEIUSDT-SHORT-EXH-1775059200000,,yes,yes,24h_change=8.48% quote_volume=55821980
