review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1774310396736,2026-03-23,AEROUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=15.44% quote_volume=31922275
1774310396736,2026-03-23,APTUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,SENT,SEND,CAUGHT,sent,1h exhaustion 33/35 + 15m breakdown 26/30 -> retest fail retest fail + 15m retest 35/35,APTUSDT-SHORT-1774249200000-1,APTUSDT-SHORT-1774249200000-1,yes,no,24h_change=15.14% quote_volume=99391704
1774310396736,2026-03-23,ZROUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,SENT,SEND,CAUGHT,sent,1h exhaustion 23/35 + 15m breakdown 27/30 -> retest fail retest fail + 15m retest 35/35,ZROUSDT-SHORT-1774017900000-1,ZROUSDT-SHORT-1774017900000-1,yes,no,24h_change=14.65% quote_volume=51133214
1774310396736,2026-03-23,BRUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,ALT_MOMO,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,BRUSDT-LONG-1774298700000,,yes,yes,24h_change=-13.06% quote_volume=192967726
1774310396736,2026-03-23,WAXPUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,WAXPUSDT-SHORT-EXH-1774136700000,,yes,yes,24h_change=12.90% quote_volume=40312081
1774310396736,2026-03-23,NIGHTUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,NIGHTUSDT-LONG-1774263900000,,yes,yes,24h_change=12.46% quote_volume=60494540
1774310396736,2026-03-23,GUNUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,ALT_MOMO,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,acceptance_floor_lost 0.026710<0.026825,GUNUSDT-LONG-1774228500000,,yes,yes,24h_change=-12.41% quote_volume=48468913
1774310396736,2026-03-23,TAOUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,TAOUSDT-LONG-1774263900000,,yes,yes,24h_change=11.93% quote_volume=478308888
1774310396736,2026-03-23,GUSDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=11.51% quote_volume=29712218
1774310396736,2026-03-23,BANANAS31USDT,LONG_OPPORTUNITY,long_breakout_retest,ALT_MOMO,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,acceptance_floor_lost 0.015151<0.015292,BANANAS31USDT-LONG-1774304400000,,yes,yes,24h_change=11.50% quote_volume=195793813
