review_ts_ms,review_date,symbol,side_hint,strategy_hint,market_regime,opportunity_type,bot_status,miss_stage,miss_type,reason_code,reason_text,setup_id,signal_id,manual_tradable,improvement_candidate,note
1774223917303,2026-03-22,KATUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,EXPIRED_WAIT,RETEST_CONFIRM,BAD_MISS,expired_wait,retest wait expired,KATUSDT-SHORT-EXH-1774198800000,,yes,yes,24h_change=18.22% quote_volume=46203695
1774223917303,2026-03-22,DUSKUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,NOT_DETECTED,SCAN,BAD_MISS,not_detected,No pending or sent signal for top mover,,,yes,yes,24h_change=16.02% quote_volume=46046063
1774223917303,2026-03-22,RIVERUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,RIVERUSDT-LONG-1774212900000,,yes,yes,24h_change=15.90% quote_volume=493775469
1774223917303,2026-03-22,DEGOUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,DOWNTREND,TOP_LOSER,SENT,SEND,CAUGHT,sent,1h exhaustion 23/35 + 15m breakdown 28/30 -> retest fail retest fail + 15m retest 35/35,DEGOUSDT-SHORT-1774202400000-2,DEGOUSDT-SHORT-1774202400000-2,yes,no,24h_change=-15.52% quote_volume=33300015
1774223917303,2026-03-22,UAIUSDT,SHORT_OPPORTUNITY,short_exhaustion_retest,DOWNTREND,TOP_LOSER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,UAIUSDT-SHORT-EXH-1774215900000,,yes,yes,24h_change=-13.86% quote_volume=89408161
1774223917303,2026-03-22,CYSUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,CYSUSDT-LONG-1774214400000,,yes,yes,24h_change=12.85% quote_volume=32362951
1774223917303,2026-03-22,SIGNUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,SIGNUSDT-SHORT-EXH-1774191600000,,yes,yes,24h_change=10.26% quote_volume=67225780
1774223917303,2026-03-22,EDGEUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,stale_breakout runup 3.99%,EDGEUSDT-LONG-1774201500000,,yes,yes,24h_change=9.50% quote_volume=42857325
1774223917303,2026-03-22,BEATUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,retest invalidated,BEATUSDT-LONG-1774200000000,,yes,yes,24h_change=9.17% quote_volume=73452371
1774223917303,2026-03-22,DEXEUSDT,LONG_OPPORTUNITY,long_breakout_retest,DOWNTREND,TOP_GAINER,INVALIDATED,RETEST_CONFIRM,BAD_MISS,invalidated,acceptance_floor_lost 6.980000<7.070200,DEXEUSDT-LONG-1774206300000,,yes,yes,24h_change=9.01% quote_volume=27890326
