2026-03-27T10:47:13.138600+00:00,1774608433138,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AVAXUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:13.139316+00:00,1774608433139,,AVAXUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AVAXUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 33/35 + 15m breakdown 28/30 -> retest fail pending"", ""stage"": ""pending_open""}"
2026-03-27T10:47:13.139633+00:00,1774608433139,2026-03-27,AVAXUSDT-SHORT-EXH-1774607400000,AVAXUSDT,SHORT,short_exhaustion_retest,register_pending_case_done,ok,post_register_check,Y,/root/binance_bot_signals/review_workspace,"{""case_exists_after"": true}"
2026-03-27T10:47:14.471015+00:00,1774608434471,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,save_pending_csv,ok,pending_row_appended,Y,/root/binance_bot_signals/review_workspace,"{""pending_path"": ""/root/binance_bot_signals/pending_setups.csv""}"
2026-03-27T10:47:15.229847+00:00,1774608435229,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,register_pending_case_start,ok,save_pending_hook,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:15.230419+00:00,1774608435230,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,ensure_case,ok,pending_registered,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:15.230510+00:00,1774608435230,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:15.896142+00:00,1774608435896,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LINKUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:15.896969+00:00,1774608435896,,LINKUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LINKUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending""}"
2026-03-27T10:47:15.897324+00:00,1774608435897,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:16.570817+00:00,1774608436570,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LINKUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
2026-03-27T10:47:16.571525+00:00,1774608436571,,LINKUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/LINKUSDT_SHORT_short_exhaustion_retest_pending_1774607400000.png"", ""note"": ""1h exhaustion 35/35 + 15m breakdown 29/30 -> retest fail pending"", ""stage"": ""pending_open""}"
2026-03-27T10:47:16.571809+00:00,1774608436571,2026-03-27,LINKUSDT-SHORT-EXH-1774607400000,LINKUSDT,SHORT,short_exhaustion_retest,register_pending_case_done,ok,post_register_check,Y,/root/binance_bot_signals/review_workspace,"{""case_exists_after"": true}"
2026-03-27T10:47:18.158070+00:00,1774608438158,,,,,,build_pack_preflight,ok,before_builder,Y,/root/binance_bot_signals/review_workspace,"{""missing_case_ids_sample"": [""ONTUSDT-LONG-1774569600000"", ""SAHARAUSDT-LONG-1774569900000"", ""PUMPUSDT-SHORT-EXH-1774571400000"", ""MONUSDT-SHORT-EXH-1774571400000"", ""MUSDT-LONG-1774575300000"", ""BANANAS31USDT-SHORT-EXH-1774575900000"", ""APTUSDT-SHORT-EXH-1774580400000"", ""XPLUSDT-SHORT-EXH-1774580400000"", ""MUSDT-SHORT-EXH-1774581300000"", ""STGUSDT-LONG-1774582200000""], ""owner_rows"": 85, ""pending_exists"": true, ""pending_path"": ""/root/binance_bot_signals/data/pending/pending_2026-03-27.csv"", ""pending_rows_total"": 85, ""registry_hits"": 3, ""results_path"": ""/root/binance_bot_signals/data/results/results_2026-03.csv"", ""signals_path"": ""/root/binance_bot_signals/data/signals/signals_2026-03.csv""}"
2026-03-27T10:47:18.334662+00:00,1774608438334,,,,,,build_pack,ok,builder_completed,Y,/root/binance_bot_signals/review_workspace,"{""owner_rows"": 85, ""pending_rows_total"": 85, ""registry_hits"": 3}"
2026-03-27T10:47:23.865409+00:00,1774608443865,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,save_pending_csv,ok,pending_row_appended,Y,/root/binance_bot_signals/review_workspace,"{""pending_path"": ""/root/binance_bot_signals/pending_setups.csv""}"
2026-03-27T10:47:24.475214+00:00,1774608444475,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,register_pending_case_start,ok,save_pending_hook,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:24.475877+00:00,1774608444475,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,ensure_case,ok,pending_registered,Y,/root/binance_bot_signals/review_workspace,{}
2026-03-27T10:47:24.476067+00:00,1774608444476,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:25.151835+00:00,1774608445151,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,snapshot_saved,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AAVEUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending"", ""ts_ms"": 1774606500000}"
2026-03-27T10:47:25.152902+00:00,1774608445152,,AAVEUSDT-SHORT-EXH-1774607400000,,,,register_stage,ok,stage=pre_pending,Y,/root/binance_bot_signals/review_workspace,"{""image_path"": ""/root/binance_bot_signals/review_snapshots/20260327/AAVEUSDT_SHORT_short_exhaustion_retest_pre_pending_1774606500000.png"", ""note"": ""pre_pending context"", ""stage"": ""pre_pending""}"
2026-03-27T10:47:25.153143+00:00,1774608445153,2026-03-27,AAVEUSDT-SHORT-EXH-1774607400000,AAVEUSDT,SHORT,short_exhaustion_retest,capture_stage_start,ok,stage=pending_open,Y,/root/binance_bot_signals/review_workspace,"{""note"": ""1h exhaustion 25/35 + 15m breakdown 30/30 -> retest fail pending"", ""stage"": ""pending_open"", ""ts_ms"": 1774607400000}"
